ResourceID,AdminArea,AdminAreaType,Timestamp,ID
MLO88083,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 7B ,22464
MLO88084,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 AD ,28379
MLO88085,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A3 ,34234
MLO88086,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AA ,40106
MLO88087,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD CB ,46004
MLO88088,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 DC ,51886
MLO88089,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB DF ,57754
MLO8809,Southwark,Borough,00 00 00 00 00 13 EB E0 ,57755
MLO88090,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 1A ,4772
MLO88091,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 52 ,10693
MLO88092,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 5A ,16566
MLO88093,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 7C ,22465
MLO88094,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 AE ,28380
MLO88095,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A4 ,34235
MLO88096,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AB ,40107
MLO88097,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD CC ,46005
MLO88098,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 DD ,51887
MLO88099,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E1 ,57756
MLO8810,Southwark,Borough,00 00 00 00 00 13 1C 1B ,4773
MLO88100,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 1C ,4774
MLO88101,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 53 ,10694
MLO88102,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 5B ,16567
MLO88103,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 7D ,22466
MLO88104,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 AF ,28381
MLO88105,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A5 ,34236
MLO88106,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AC ,40108
MLO88107,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD CD ,46006
MLO88108,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 DE ,51888
MLO88109,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E2 ,57757
MLO8811,Southwark,Borough,00 00 00 00 00 13 33 54 ,10695
MLO88110,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 1D ,4775
MLO88111,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 55 ,10696
MLO88112,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 5C ,16568
MLO88113,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 7E ,22467
MLO88114,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 B0 ,28382
MLO88115,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A6 ,34237
MLO88116,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AD ,40109
MLO88117,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD CE ,46007
MLO88118,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 DF ,51889
MLO88119,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E3 ,57758
MLO8812,Southwark,Borough,00 00 00 00 00 13 4A 5D ,16569
MLO88120,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 1E ,4776
MLO88121,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 56 ,10697
MLO88122,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 5E ,16570
MLO88123,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 7F ,22468
MLO88124,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 B1 ,28383
MLO88125,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A7 ,34238
MLO88126,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AE ,40110
MLO88127,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD CF ,46008
MLO88128,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 E0 ,51890
MLO88129,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E4 ,57759
MLO8813,Southwark,Borough,00 00 00 00 00 13 61 80 ,22469
MLO88130,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 1F ,4777
MLO88131,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 57 ,10698
MLO88132,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 5F ,16571
MLO88133,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 81 ,22470
MLO88134,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 B2 ,28384
MLO88135,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A8 ,34239
MLO88136,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 AF ,40111
MLO88137,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD D0 ,46009
MLO88138,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 E1 ,51891
MLO88139,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E5 ,57760
MLO88140,Hammersmith and Fulham,Borough,00 00 00 00 00 13 1C 20 ,4778
MLO88141,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 58 ,10699
MLO88142,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 60 ,16572
MLO88143,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 82 ,22471
MLO88144,Kensington and Chelsea,Borough,00 00 00 00 00 13 78 B3 ,28385
MLO88145,Kensington and Chelsea,Borough,00 00 00 00 00 13 8F A9 ,34240
MLO88146,Kensington and Chelsea,Borough,00 00 00 00 00 13 A6 B0 ,40112
MLO88147,Kensington and Chelsea,Borough,00 00 00 00 00 13 BD D1 ,46010
MLO88148,Kensington and Chelsea,Borough,00 00 00 00 00 13 D4 E2 ,51892
MLO88149,Kensington and Chelsea,Borough,00 00 00 00 00 13 EB E6 ,57761
MLO8815,Southwark,Borough,00 00 00 00 00 13 8F AA ,34241
MLO88150,Kensington and Chelsea,Borough,00 00 00 00 00 13 1C 21 ,4779
MLO88151,Kensington and Chelsea,Borough,00 00 00 00 00 13 33 59 ,10700
MLO88152,Kensington and Chelsea,Borough,00 00 00 00 00 13 4A 61 ,16573
MLO88153,Kensington and Chelsea,Borough,00 00 00 00 00 13 61 83 ,22472
MLO88154,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B4 ,28386
MLO88155,Kingston upon Thames,Borough,00 00 00 00 00 13 8F AB ,34242
MLO88156,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B1 ,40113
MLO88157,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D2 ,46011
MLO88158,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E3 ,51893
MLO88159,Kingston upon Thames,Borough,00 00 00 00 00 13 EB E7 ,57762
MLO8816,Southwark,Borough,00 00 00 00 00 13 A6 B2 ,40114
MLO88160,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 22 ,4780
MLO88161,Kingston upon Thames,Borough,00 00 00 00 00 13 33 5A ,10701
MLO88162,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 62 ,16574
MLO88163,Kingston upon Thames,Borough,00 00 00 00 00 13 61 84 ,22473
MLO88164,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B5 ,28387
MLO88165,Kingston upon Thames,Borough,00 00 00 00 00 13 8F AC ,34243
MLO88166,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B3 ,40115
MLO88167,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D3 ,46012
MLO88168,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E4 ,51894
MLO88169,Kingston upon Thames,Borough,00 00 00 00 00 13 EB E8 ,57763
MLO8817,Brent,Borough,00 00 00 00 00 13 BD D4 ,46013
MLO88170,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 23 ,4781
MLO88171,Kingston upon Thames,Borough,00 00 00 00 00 13 33 5B ,10702
MLO88172,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 63 ,16575
MLO88173,Kingston upon Thames,Borough,00 00 00 00 00 13 61 85 ,22474
MLO88174,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B6 ,28388
MLO88175,Kingston upon Thames,Borough,00 00 00 00 00 13 8F AD ,34244
MLO88176,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B4 ,40116
MLO88177,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D5 ,46014
MLO88178,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E5 ,51895
MLO88179,Kingston upon Thames,Borough,00 00 00 00 00 13 EB E9 ,57764
MLO8818,Southwark,Borough,00 00 00 00 00 13 D4 E6 ,51896
MLO88180,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 24 ,4782
MLO88181,Kingston upon Thames,Borough,00 00 00 00 00 13 33 5C ,10703
MLO88182,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 64 ,16576
MLO88183,Kingston upon Thames,Borough,00 00 00 00 00 13 61 86 ,22475
MLO88184,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B7 ,28389
MLO88185,Kingston upon Thames,Borough,00 00 00 00 00 13 8F AE ,34245
MLO88186,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B5 ,40117
MLO88187,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D6 ,46015
MLO88188,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E7 ,51897
MLO88189,Kingston upon Thames,Borough,00 00 00 00 00 13 EB EA ,57765
MLO8819,Southwark,Borough,00 00 00 00 00 13 EB EB ,57766
MLO88190,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 25 ,4783
MLO88191,Kingston upon Thames,Borough,00 00 00 00 00 13 33 5D ,10704
MLO88192,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 65 ,16577
MLO88193,Kingston upon Thames,Borough,00 00 00 00 00 13 61 87 ,22476
MLO88194,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B8 ,28390
MLO88195,Kingston upon Thames,Borough,00 00 00 00 00 13 8F AF ,34246
MLO88196,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B6 ,40118
MLO88197,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D7 ,46016
MLO88198,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E8 ,51898
MLO88199,Kingston upon Thames,Borough,00 00 00 00 00 13 EB EC ,57767
MLO8820,Southwark,Borough,00 00 00 00 00 13 1C 26 ,4784
MLO88200,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 27 ,4785
MLO88201,Kingston upon Thames,Borough,00 00 00 00 00 13 33 5E ,10705
MLO88202,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 66 ,16578
MLO88203,Kingston upon Thames,Borough,00 00 00 00 00 13 61 88 ,22477
MLO88204,Kingston upon Thames,Borough,00 00 00 00 00 13 78 B9 ,28391
MLO88205,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B0 ,34247
MLO88206,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B7 ,40119
MLO88207,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D8 ,46017
MLO88208,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 E9 ,51899
MLO88209,Kingston upon Thames,Borough,00 00 00 00 00 13 EB ED ,57768
MLO8821,Southwark,Borough,00 00 00 00 00 13 33 5F ,10706
MLO88210,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 28 ,4786
MLO88211,Kingston upon Thames,Borough,00 00 00 00 00 13 33 60 ,10707
MLO88212,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 67 ,16579
MLO88213,Kingston upon Thames,Borough,00 00 00 00 00 13 61 89 ,22478
MLO88214,Kingston upon Thames,Borough,00 00 00 00 00 13 78 BA ,28392
MLO88215,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B1 ,34248
MLO88216,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B8 ,40120
MLO88217,Kingston upon Thames,Borough,00 00 00 00 00 13 BD D9 ,46018
MLO88218,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 EA ,51900
MLO88219,Kingston upon Thames,Borough,00 00 00 00 00 13 EB EE ,57769
MLO8822,Southwark,Borough,00 00 00 00 00 13 4A 68 ,16580
MLO88220,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 29 ,4787
MLO88221,Kingston upon Thames,Borough,00 00 00 00 00 13 33 61 ,10708
MLO88222,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 69 ,16581
MLO88223,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8A ,22479
MLO88224,Kingston upon Thames,Borough,00 00 00 00 00 13 78 BB ,28393
MLO88225,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B2 ,34249
MLO88226,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 B9 ,40121
MLO88227,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DA ,46019
MLO88228,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 EB ,51901
MLO88229,Kingston upon Thames,Borough,00 00 00 00 00 13 EB EF ,57770
MLO88230,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2A ,4788
MLO88231,Kingston upon Thames,Borough,00 00 00 00 00 13 33 62 ,10709
MLO88232,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6A ,16582
MLO88233,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8B ,22480
MLO88234,Kingston upon Thames,Borough,00 00 00 00 00 13 78 BC ,28394
MLO88235,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B3 ,34250
MLO88236,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 BA ,40122
MLO88237,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DB ,46020
MLO88238,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 EC ,51902
MLO88239,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F0 ,57771
MLO8824,Brent,Borough,00 00 00 00 00 13 78 BD ,28395
MLO88240,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2B ,4789
MLO88241,Kingston upon Thames,Borough,00 00 00 00 00 13 33 63 ,10710
MLO88242,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6B ,16583
MLO88243,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8C ,22481
MLO88244,Kingston upon Thames,Borough,00 00 00 00 00 13 78 BE ,28396
MLO88245,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B4 ,34251
MLO88246,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 BB ,40123
MLO88247,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DC ,46021
MLO88248,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 ED ,51903
MLO88249,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F1 ,57772
MLO8825,Brent,Borough,00 00 00 00 00 13 8F B5 ,34252
MLO88250,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2C ,4790
MLO88251,Kingston upon Thames,Borough,00 00 00 00 00 13 33 64 ,10711
MLO88252,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6C ,16584
MLO88253,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8D ,22482
MLO88254,Kingston upon Thames,Borough,00 00 00 00 00 13 78 BF ,28397
MLO88255,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B6 ,34253
MLO88256,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 BC ,40124
MLO88257,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DD ,46022
MLO88258,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 EE ,51904
MLO88259,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F2 ,57773
MLO8826,Southwark,Borough,00 00 00 00 00 13 A6 BD ,40125
MLO88260,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2D ,4791
MLO88261,Kingston upon Thames,Borough,00 00 00 00 00 13 33 65 ,10712
MLO88262,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6D ,16585
MLO88263,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8E ,22483
MLO88264,Kingston upon Thames,Borough,00 00 00 00 00 13 78 C0 ,28398
MLO88265,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B7 ,34254
MLO88266,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 BE ,40126
MLO88267,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DE ,46023
MLO88268,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 EF ,51905
MLO88269,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F3 ,57774
MLO88270,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2E ,4792
MLO88271,Kingston upon Thames,Borough,00 00 00 00 00 13 33 66 ,10713
MLO88272,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6E ,16586
MLO88273,Kingston upon Thames,Borough,00 00 00 00 00 13 61 8F ,22484
MLO88274,Kingston upon Thames,Borough,00 00 00 00 00 13 78 C1 ,28399
MLO88275,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B8 ,34255
MLO88276,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 BF ,40127
MLO88277,Kingston upon Thames,Borough,00 00 00 00 00 13 BD DF ,46024
MLO88278,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 F0 ,51906
MLO88279,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F4 ,57775
MLO8828,Southwark,Borough,00 00 00 00 00 13 D4 F1 ,51907
MLO88280,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 2F ,4793
MLO88281,Kingston upon Thames,Borough,00 00 00 00 00 13 33 67 ,10714
MLO88282,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 6F ,16587
MLO88283,Richmond upon Thames,Borough,00 00 00 00 00 13 61 90 ,22485
MLO88284,Kingston upon Thames,Borough,00 00 00 00 00 13 78 C2 ,28400
MLO88285,Kingston upon Thames,Borough,00 00 00 00 00 13 8F B9 ,34256
MLO88286,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 C0 ,40128
MLO88287,Kingston upon Thames,Borough,00 00 00 00 00 13 BD E0 ,46025
MLO88288,Kingston upon Thames,Borough,00 00 00 00 00 13 D4 F2 ,51908
MLO88289,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F5 ,57776
MLO8829,Southwark,Borough,00 00 00 00 00 13 EB F6 ,57777
MLO88290,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 30 ,4794
MLO88291,Kingston upon Thames,Borough,00 00 00 00 00 13 33 68 ,10715
MLO88292,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 70 ,16588
MLO88293,Kingston upon Thames,Borough,00 00 00 00 00 13 61 91 ,22486
MLO88294,Kingston upon Thames,Borough,00 00 00 00 00 13 78 C3 ,28401
MLO88295,Kingston upon Thames,Borough,00 00 00 00 00 13 8F BA ,34257
MLO88296,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 C1 ,40129
MLO88297,Kingston upon Thames,Borough,00 00 00 00 00 13 BD E1 ,46026
MLO88299,Kingston upon Thames,Borough,00 00 00 00 00 13 EB F7 ,57778
MLO8830,Southwark,Borough,00 00 00 00 00 13 1C 31 ,4795
MLO88300,Kingston upon Thames,Borough,00 00 00 00 00 13 1C 32 ,4796
MLO88301,Kingston upon Thames,Borough,00 00 00 00 00 13 33 69 ,10716
MLO88302,Kingston upon Thames,Borough,00 00 00 00 00 13 4A 71 ,16589
MLO88303,Kingston upon Thames,Borough,00 00 00 00 00 13 61 92 ,22487
MLO88304,Kingston upon Thames,Borough,00 00 00 00 00 13 78 C4 ,28402
MLO88305,Kingston upon Thames,Borough,00 00 00 00 00 13 8F BB ,34258
MLO88306,Kingston upon Thames,Borough,00 00 00 00 00 13 A6 C2 ,40130
MLO88307,Lambeth,Borough,00 00 00 00 00 13 BD E2 ,46027
MLO88308,Lambeth,Borough,00 00 00 00 00 13 D4 F3 ,51909
MLO88309,Lambeth,Borough,00 00 00 00 00 13 EB F8 ,57779
MLO8831,Southwark,Borough,00 00 00 00 00 13 33 6A ,10717
MLO88310,Lambeth,Borough,00 00 00 00 00 13 1C 33 ,4797
MLO88311,Lambeth,Borough,00 00 00 00 00 13 33 6B ,10718
MLO88312,Lambeth,Borough,00 00 00 00 00 13 4A 72 ,16590
MLO88313,Lambeth,Borough,00 00 00 00 00 13 61 93 ,22488
MLO88314,Lambeth,Borough,00 00 00 00 00 13 78 C5 ,28403
MLO88315,Lambeth,Borough,00 00 00 00 00 13 8F BC ,34259
MLO88316,Lambeth,Borough,00 00 00 00 00 13 A6 C3 ,40131
MLO88317,Lambeth,Borough,00 00 00 00 00 13 BD E3 ,46028
MLO88318,Lambeth,Borough,00 00 00 00 00 13 D4 F4 ,51910
MLO88319,Lambeth,Borough,00 00 00 00 00 13 EB F9 ,57780
MLO8832,Southwark,Borough,00 00 00 00 00 13 4A 73 ,16591
MLO88320,Lambeth,Borough,00 00 00 00 00 13 1C 34 ,4798
MLO88321,Lambeth,Borough,00 00 00 00 00 13 33 6C ,10719
MLO88322,Lambeth,Borough,00 00 00 00 00 13 4A 74 ,16592
MLO88323,Lambeth,Borough,00 00 00 00 00 13 61 94 ,22489
MLO88324,Lambeth,Borough,00 00 00 00 00 13 78 C6 ,28404
MLO88325,Lambeth,Borough,00 00 00 00 00 13 8F BD ,34260
MLO88326,Lambeth,Borough,00 00 00 00 00 13 A6 C4 ,40132
MLO88327,Lambeth,Borough,00 00 00 00 00 13 BD E4 ,46029
MLO88328,Lambeth,Borough,00 00 00 00 00 13 D4 F5 ,51911
MLO88329,Lambeth,Borough,00 00 00 00 00 13 EB FA ,57781
MLO8833,Brent,Borough,00 00 00 00 00 13 61 95 ,22490
MLO88330,Lambeth,Borough,00 00 00 00 00 13 1C 35 ,4799
MLO88331,Lambeth,Borough,00 00 00 00 00 13 33 6D ,10720
MLO88332,Lambeth,Borough,00 00 00 00 00 13 4A 75 ,16593
MLO88333,Lambeth,Borough,00 00 00 00 00 13 61 96 ,22491
MLO88334,Lambeth,Borough,00 00 00 00 00 13 78 C7 ,28405
MLO88335,Lambeth,Borough,00 00 00 00 00 13 8F BE ,34261
MLO88336,Lambeth,Borough,00 00 00 00 00 13 A6 C5 ,40133
MLO88337,Lambeth,Borough,00 00 00 00 00 13 BD E5 ,46030
MLO88338,Lambeth,Borough,00 00 00 00 00 13 D4 F6 ,51912
MLO88339,Lambeth,Borough,00 00 00 00 00 13 EB FB ,57782
MLO8834,Southwark,Borough,00 00 00 00 00 13 78 C8 ,28406
MLO88340,Lambeth,Borough,00 00 00 00 00 13 1C 36 ,4800
MLO88341,Lambeth,Borough,00 00 00 00 00 13 33 6E ,10721
MLO88342,Lambeth,Borough,00 00 00 00 00 13 4A 76 ,16594
MLO88343,Lambeth,Borough,00 00 00 00 00 13 61 97 ,22492
MLO88344,Lambeth,Borough,00 00 00 00 00 13 78 C9 ,28407
MLO88345,Lambeth,Borough,00 00 00 00 00 13 8F BF ,34262
MLO88346,Lambeth,Borough,00 00 00 00 00 13 A6 C6 ,40134
MLO88347,Lambeth,Borough,00 00 00 00 00 13 BD E6 ,46031
MLO88348,Lambeth,Borough,00 00 00 00 00 13 D4 F7 ,51913
MLO88349,Lambeth,Borough,00 00 00 00 00 13 EB FC ,57783
MLO8835,Southwark,Borough,00 00 00 00 00 13 8F C0 ,34263
MLO88350,Lambeth,Borough,00 00 00 00 00 13 1C 37 ,4801
MLO88351,Lambeth,Borough,00 00 00 00 00 13 33 6F ,10722
MLO88352,Lambeth,Borough,00 00 00 00 00 13 4A 77 ,16595
MLO88353,Lambeth,Borough,00 00 00 00 00 13 61 98 ,22493
MLO88354,Lambeth,Borough,00 00 00 00 00 13 78 CA ,28408
MLO88355,Lambeth,Borough,00 00 00 00 00 13 8F C1 ,34264
MLO88356,Lambeth,Borough,00 00 00 00 00 13 A6 C7 ,40135
MLO88357,Lambeth,Borough,00 00 00 00 00 13 BD E7 ,46032
MLO88358,Lambeth,Borough,00 00 00 00 00 13 D4 F8 ,51914
MLO88359,Lambeth,Borough,00 00 00 00 00 13 EB FD ,57784
MLO8836,Southwark,Borough,00 00 00 00 00 13 A6 C8 ,40136
MLO88360,Lambeth,Borough,00 00 00 00 00 13 1C 38 ,4802
MLO88361,Lambeth,Borough,00 00 00 00 00 13 33 70 ,10723
MLO88362,Lambeth,Borough,00 00 00 00 00 13 4A 78 ,16596
MLO88363,Lambeth,Borough,00 00 00 00 00 13 61 99 ,22494
MLO88364,Lambeth,Borough,00 00 00 00 00 13 78 CB ,28409
MLO88365,Lambeth,Borough,00 00 00 00 00 13 8F C2 ,34265
MLO88366,Lambeth,Borough,00 00 00 00 00 13 A6 C9 ,40137
MLO88367,Lambeth,Borough,00 00 00 00 00 13 BD E8 ,46033
MLO88368,Lambeth,Borough,00 00 00 00 00 13 D4 F9 ,51915
MLO88369,Lambeth,Borough,00 00 00 00 00 13 EB FE ,57785
MLO8837,Southwark,Borough,00 00 00 00 00 13 BD E9 ,46034
MLO88370,Lambeth,Borough,00 00 00 00 00 13 1C 39 ,4803
MLO88371,Lambeth,Borough,00 00 00 00 00 13 33 71 ,10724
MLO88372,Lambeth,Borough,00 00 00 00 00 13 4A 79 ,16597
MLO88373,Lambeth,Borough,00 00 00 00 00 13 61 9A ,22495
MLO88374,Lambeth,Borough,00 00 00 00 00 13 78 CC ,28410
MLO88375,Lambeth,Borough,00 00 00 00 00 13 8F C3 ,34266
MLO88376,Lambeth,Borough,00 00 00 00 00 13 A6 CA ,40138
MLO88377,Lambeth,Borough,00 00 00 00 00 13 BD EA ,46035
MLO88378,Lambeth,Borough,00 00 00 00 00 13 D4 FA ,51916
MLO88379,Lambeth,Borough,00 00 00 00 00 13 EB FF ,57786
MLO8838,Bexley,Borough,00 00 00 00 00 13 D4 FB ,51917
MLO88380,Lambeth,Borough,00 00 00 00 00 13 1C 3A ,4804
MLO88381,Lambeth,Borough,00 00 00 00 00 13 33 72 ,10725
MLO88382,Lambeth,Borough,00 00 00 00 00 13 4A 7A ,16598
MLO88383,Lambeth,Borough,00 00 00 00 00 13 61 9B ,22496
MLO88384,Lambeth,Borough,00 00 00 00 00 13 78 CD ,28411
MLO88385,Lambeth,Borough,00 00 00 00 00 13 8F C4 ,34267
MLO88386,Lambeth,Borough,00 00 00 00 00 13 A6 CB ,40139
MLO88387,Lambeth,Borough,00 00 00 00 00 13 BD EB ,46036
MLO88388,Lambeth,Borough,00 00 00 00 00 13 D4 FC ,51918
MLO88389,Lambeth,Borough,00 00 00 00 00 13 EC 01 ,57787
MLO8839,Brent,Borough,00 00 00 00 00 13 EC 02 ,57788
MLO88390,Lambeth,Borough,00 00 00 00 00 13 1C 3B ,4805
MLO88391,Lambeth,Borough,00 00 00 00 00 13 33 73 ,10726
MLO88392,Lambeth,Borough,00 00 00 00 00 13 4A 7B ,16599
MLO88393,Lambeth,Borough,00 00 00 00 00 13 61 9C ,22497
MLO88394,Lambeth,Borough,00 00 00 00 00 13 78 CE ,28412
MLO88395,Lambeth,Borough,00 00 00 00 00 13 8F C5 ,34268
MLO88396,Lambeth,Borough,00 00 00 00 00 13 A6 CC ,40140
MLO88397,Lambeth,Borough,00 00 00 00 00 13 BD EC ,46037
MLO88398,Lambeth,Borough,00 00 00 00 00 13 D4 FD ,51919
MLO88399,Lambeth,Borough,00 00 00 00 00 13 EC 03 ,57789
MLO8840,Southwark,Borough,00 00 00 00 00 13 1C 3C ,4806
